"Date","Price","Open","High","Low","Vol.","Change %"
"29/11/2024","4.060000","3.850000","4.070000","3.850000","11.18K","3.31%"
"27/11/2024","3.930000","4.090000","4.090000","3.930000","6.30K","-3.44%"
"26/11/2024","4.070000","3.930000","4.080000","3.860000","15.19K","3.56%"
"25/11/2024","3.930000","3.870000","3.990000","3.760000","12.83K","1.55%"
"22/11/2024","3.870000","3.780000","3.870000","3.780000","10.20K","1.31%"
"21/11/2024","3.820000","3.910000","3.910000","3.670000","12.81K","-2.30%"
"20/11/2024","3.910000","3.950000","3.950000","3.840000","14.86K","1.03%"
"19/11/2024","3.870000","3.890000","4.000000","3.850000","5.56K","-2.03%"
"18/11/2024","3.950000","4.000000","4.057530","3.863000","12.47K","-1.25%"
"15/11/2024","4.000000","4.080000","4.150000","3.970000","5.78K","-1.96%"
"14/11/2024","4.080000","4.100000","4.117500","3.990000","5.68K","2.00%"
"13/11/2024","4.000000","4.160000","4.240000","4.000000","18.32K","-6.32%"
"12/11/2024","4.270000","4.410000","4.500000","4.177100","31.62K","-0.93%"
"11/11/2024","4.310000","4.100000","4.600000","4.090000","83.40K","6.95%"
"08/11/2024","4.030000","3.850000","4.060000","3.850000","41.55K","4.68%"
"07/11/2024","3.850000","3.860000","4.000000","3.773400","47.09K","-0.26%"
"06/11/2024","3.860000","3.800000","3.910000","3.660100","48.25K","5.18%"
"05/11/2024","3.670000","3.760000","3.760000","3.610000","9.96K","0.55%"
"04/11/2024","3.650000","3.580000","3.857000","3.560000","72.37K","1.67%"
"01/11/2024","3.590000","3.540000","3.620000","3.523800","5.87K","1.99%"
"31/10/2024","3.520000","3.650000","3.799200","3.510000","49.40K","-2.76%"
"30/10/2024","3.620000","3.750000","3.760000","3.600000","21.68K","0.56%"
"29/10/2024","3.600000","3.710000","3.790000","3.580000","70.43K","-2.96%"
"28/10/2024","3.709900","3.610000","3.810000","3.497400","133.26K","3.34%"
"25/10/2024","3.590000","3.490000","3.689900","3.470000","32.19K","0.84%"
"24/10/2024","3.560000","3.580000","3.639700","3.466500","13.94K","-0.40%"
"23/10/2024","3.574400","3.520000","3.660000","3.510000","17.19K","0.06%"
"22/10/2024","3.572300","3.660000","3.660000","3.467400","10.88K","-1.59%"
"21/10/2024","3.630000","3.710000","3.710000","3.530000","20.01K","1.68%"
"18/10/2024","3.570000","3.490000","3.640000","3.490000","37.52K","2.29%"
"17/10/2024","3.490000","3.450000","3.689800","3.350000","83.53K","2.35%"
"16/10/2024","3.410000","3.530000","3.570000","3.340000","63.80K","1.19%"
"15/10/2024","3.370000","3.500000","3.500000","3.300900","35.29K","-5.07%"
"14/10/2024","3.550000","3.690000","3.700000","3.500000","37.38K","-2.20%"
"11/10/2024","3.630000","3.620000","3.745000","3.460000","77.15K","0.00%"
"10/10/2024","3.630000","3.670000","4.020000","3.590000","70.49K","-1.36%"
"09/10/2024","3.680000","3.910000","3.910000","3.430000","69.95K","-1.60%"
"08/10/2024","3.740000","4.040000","4.210000","3.600000","159.71K","-14.02%"
"07/10/2024","4.350000","5.390000","5.400000","4.060000","639.12K","-19.14%"
"04/10/2024","5.380000","4.800000","6.130000","4.500000","18.45M","53.71%"
"03/10/2024","3.500000","3.519400","3.760000","3.450000","22.18K","-1.13%"
"02/10/2024","3.540000","3.600000","3.960000","3.480000","14.79K","-1.94%"
"01/10/2024","3.610000","3.670000","4.060000","3.580000","87.30K","-3.22%"
"30/09/2024","3.730000","3.410000","3.730000","3.410000","23.84K","5.37%"
"27/09/2024","3.540000","3.460000","3.540000","3.370100","7.10K","2.02%"
"26/09/2024","3.470000","3.470000","3.500000","3.366100","8.70K","0.87%"
"25/09/2024","3.440000","3.360000","3.440000","3.215000","23.81K","4.24%"
"24/09/2024","3.300000","3.280000","3.460000","3.280000","11.42K","-1.49%"
"23/09/2024","3.350000","3.600000","3.600000","3.100000","23.17K","-5.10%"
"20/09/2024","3.530000","3.560000","3.680000","3.530000","15.93K","-1.67%"
"19/09/2024","3.590000","3.690000","3.750000","3.560000","5.31K","0.00%"
"18/09/2024","3.590000","3.780000","3.793800","3.540000","21.43K","-2.45%"
"17/09/2024","3.680000","3.600000","3.830000","3.600000","64.51K","1.94%"
"16/09/2024","3.610000","3.720000","3.867600","3.610000","15.23K","-2.17%"
"13/09/2024","3.690000","3.820000","3.890000","3.630000","19.50K","-2.81%"
"12/09/2024","3.796500","3.800000","3.900000","3.710000","23.77K","0.17%"
"11/09/2024","3.790000","3.800000","3.800000","3.630000","21.90K","2.43%"
"10/09/2024","3.700000","3.690000","3.727300","3.577300","8.90K","2.49%"
"09/09/2024","3.610000","3.605000","3.667000","3.565700","4.39K","-1.37%"
"06/09/2024","3.660000","3.836200","3.882100","3.530000","30.72K","-2.40%"
"05/09/2024","3.750000","3.820000","3.830000","3.590000","31.57K","-0.53%"
"04/09/2024","3.770000","3.800000","3.820000","3.661200","15.38K","0.80%"
"03/09/2024","3.740000","3.730000","3.872500","3.650000","31.46K","0.27%"
"30/08/2024","3.730000","3.950000","3.960000","3.630000","24.38K","-4.36%"
"29/08/2024","3.900000","3.720000","3.930000","3.630000","27.33K","7.26%"
"28/08/2024","3.636000","4.050000","4.091200","3.610000","40.59K","-6.29%"
"27/08/2024","3.880000","3.990000","4.140000","3.850000","7.29K","-0.77%"
"26/08/2024","3.910000","3.980000","4.049900","3.900000","27.08K","-1.76%"
"23/08/2024","3.980000","3.630900","4.180000","3.600100","82.67K","9.04%"
"22/08/2024","3.650000","3.820000","3.820000","3.604300","13.24K","0.00%"
"21/08/2024","3.650000","3.650000","3.692500","3.560000","14.93K","2.09%"
"20/08/2024","3.575300","3.620000","3.749900","3.538900","30.76K","-1.23%"
"19/08/2024","3.620000","3.798000","3.798000","3.520000","9.75K","1.97%"
"16/08/2024","3.550000","3.570000","3.736900","3.520000","76.52K","-0.63%"
"15/08/2024","3.572600","3.570000","3.720000","3.520000","17.75K","-1.58%"
"14/08/2024","3.630000","3.730000","3.800000","3.500000","32.71K","-4.97%"
"13/08/2024","3.820000","4.000000","4.180000","3.690000","110.88K","0.26%"
"12/08/2024","3.810000","3.600000","3.880000","3.470000","138.10K","8.55%"
"09/08/2024","3.510000","3.690000","3.768200","3.360000","24.77K","-3.57%"
"08/08/2024","3.640000","3.790000","4.076500","3.400000","73.64K","-4.21%"
"07/08/2024","3.800000","4.060000","4.230000","3.785000","78.73K","-9.09%"
"06/08/2024","4.180000","5.280000","5.400400","3.970000","368.63K","-12.55%"
"05/08/2024","4.780000","4.250000","4.950000","4.000000","415.20K","2.80%"
"02/08/2024","4.650000","3.990000","4.700000","3.836900","571.52K","17.42%"
"01/08/2024","3.960000","3.960000","3.960000","3.800000","17.92K","-0.25%"
"31/07/2024","3.970000","4.040000","4.290000","3.750000","68.75K","1.28%"
"30/07/2024","3.920000","4.140000","4.140000","3.920000","19.32K","-6.22%"
"29/07/2024","4.180000","4.240000","4.452000","4.030000","66.47K","-0.43%"
"26/07/2024","4.198000","4.190000","4.450000","4.080000","57.72K","-0.99%"
"25/07/2024","4.240000","4.260000","4.500000","4.000000","103.29K","0.47%"
"24/07/2024","4.220000","4.340000","4.381800","4.160100","15.58K","-3.21%"
"23/07/2024","4.360000","3.900000","4.500000","3.900000","70.00K","11.51%"
"22/07/2024","3.910000","4.000000","4.005100","3.860000","17.46K","-3.69%"
"19/07/2024","4.060000","4.370000","4.370000","3.950000","18.49K","-8.14%"
"18/07/2024","4.420000","4.490000","4.490000","4.230000","21.63K","-0.45%"
"17/07/2024","4.440000","4.370000","4.530000","4.240000","50.56K","4.05%"
"16/07/2024","4.267300","4.100000","4.590000","3.921000","119.02K","2.58%"
"15/07/2024","4.160000","4.620000","4.620000","4.070500","31.51K","-12.61%"
"12/07/2024","4.760000","3.980000","4.760000","3.980000","132.78K","1.27%"
"11/07/2024","4.700100","3.920000","8.290000","3.910000","3.35M","20.21%"
"10/07/2024","3.910000","3.820000","4.136500","3.750400","29.76K","1.03%"
"09/07/2024","3.870000","3.810000","4.199900","3.798000","8.28K","-1.53%"
"08/07/2024","3.930000","3.670000","4.050000","3.670000","18.74K","5.65%"
"05/07/2024","3.720000","3.550000","3.980000","3.550000","20.09K","1.92%"
"03/07/2024","3.650000","4.340000","4.490000","3.650000","46.99K","-17.98%"
"02/07/2024","4.450000","4.520000","4.746200","4.450000","8.90K","-6.12%"
"01/07/2024","4.740000","4.690000","4.850000","4.600000","30.94K","-0.42%"
"28/06/2024","4.760000","4.220000","4.780000","4.190000","31.92K","13.33%"
"27/06/2024","4.200000","4.460000","4.500000","4.200000","4.32K","-7.69%"
"26/06/2024","4.550000","4.510000","4.667500","4.400000","13.93K","1.31%"
"25/06/2024","4.491000","4.290000","4.700000","4.290000","20.58K","1.84%"
"24/06/2024","4.410000","3.770000","4.489900","3.770000","43.40K","16.36%"
"21/06/2024","3.790000","3.750000","4.400000","3.650000","63.08K","0.80%"
"20/06/2024","3.760000","3.800000","4.007800","3.750000","23.93K","-6.23%"
"18/06/2024","4.010000","4.150000","4.280000","3.770000","117.79K","-17.66%"
"17/06/2024","4.870000","4.952000","5.166000","4.711000","47.11K","-1.66%"
"14/06/2024","4.952000","4.890000","5.180000","3.650000","24.68K","1.49%"
"13/06/2024","4.879490","5.084000","5.084000","4.806000","1.54K","1.53%"
"12/06/2024","4.806000","5.100000","5.192000","4.806000","5.44K","-6.72%"
"11/06/2024","5.152000","5.201000","5.201000","5.150000","0.96K","-0.98%"
"10/06/2024","5.203000","5.419000","5.419000","5.203000","1.06K","-2.18%"
"07/06/2024","5.319000","5.410000","5.410000","5.212000","1.66K","1.60%"
"06/06/2024","5.235000","5.400000","5.400000","5.202000","1.15K","0.63%"
"05/06/2024","5.202000","5.290000","5.290000","5.202000","0.79K","0.01%"
"04/06/2024","5.201500","5.287990","5.287990","5.201000","0.65K","-1.67%"
"03/06/2024","5.290000","5.155000","5.400000","5.155000","2.88K","7.74%"
"31/05/2024","4.910000","5.220000","5.220000","4.900000","1.04K","-3.73%"
"30/05/2024","5.100000","4.812000","5.490000","4.812000","3.16K","-2.00%"
"29/05/2024","5.204000","5.410000","5.410000","5.151000","0.49K","-1.35%"
"28/05/2024","5.275000","5.520000","5.520000","5.231000","2.99K","-0.92%"
"24/05/2024","5.324000","5.301000","5.500000","5.170010","0.65K","-1.41%"
"23/05/2024","5.400000","5.500000","5.500000","5.233000","22.13K","0.86%"
"22/05/2024","5.354000","5.400000","5.402000","5.223000","0.40K","-0.93%"
"21/05/2024","5.404000","5.508000","5.508000","5.100000","1.58K","-1.89%"
"20/05/2024","5.508000","5.230000","5.550000","5.230000","1.05K","5.32%"
"17/05/2024","5.230000","5.300000","5.599000","5.230000","0.64K","-3.17%"
"16/05/2024","5.401030","5.250000","5.500000","5.250000","0.75K","2.10%"
"15/05/2024","5.290000","5.290000","5.350000","5.290000","1.61K","-0.45%"
"14/05/2024","5.314000","5.373000","5.425000","5.118000","2.39K","3.32%"
"13/05/2024","5.143000","5.199000","5.540000","5.105000","4.15K","-2.19%"
"10/05/2024","5.258000","5.390000","5.600000","5.100000","0.40K","-1.31%"
"09/05/2024","5.328000","5.200000","5.590000","5.200000","1.44K","0.91%"
"08/05/2024","5.280000","5.590000","5.600000","5.280000","0.67K","0.00%"
"07/05/2024","5.280000","5.200000","5.500000","5.102000","0.91K","1.99%"
"06/05/2024","5.177000","5.230000","5.500000","5.120000","0.58K","1.11%"
"03/05/2024","5.120000","5.100000","5.500000","5.100000","0.65K","-1.25%"
"02/05/2024","5.185000","5.230000","5.460000","5.101000","0.48K","-0.58%"
"01/05/2024","5.215200","5.320000","5.430010","5.215200","0.77K","-2.99%"
"30/04/2024","5.376000","5.200000","5.524000","5.200000","0.75K","-1.81%"
"29/04/2024","5.475000","5.300000","5.600000","5.300000","0.65K","2.34%"
"26/04/2024","5.350000","5.253000","5.599000","5.000000","4.11K","-4.29%"
"25/04/2024","5.590000","6.272000","6.272000","5.020000","3.21K","9.31%"
"24/04/2024","5.114000","4.971000","5.400000","4.872000","1.87K","2.28%"
"23/04/2024","5.000000","5.150000","5.200010","5.000000","0.88K","-3.66%"
"22/04/2024","5.190000","5.180000","5.400000","5.000000","0.95K","3.59%"
"19/04/2024","5.010000","5.060000","5.400000","5.000000","0.71K","-7.22%"
"18/04/2024","5.400000","4.800000","5.400000","4.800000","1.38K","7.78%"
"17/04/2024","5.010000","5.300000","5.400000","5.005000","0.95K","-5.47%"
"16/04/2024","5.300000","5.460000","5.460000","5.000000","1.03K","-0.93%"
"15/04/2024","5.350000","5.400000","5.400000","5.300000","2.58K","0.11%"
"12/04/2024","5.344000","5.690000","5.690000","5.344000","0.34K","-0.60%"
"11/04/2024","5.376000","5.410000","5.690000","5.344000","2.68K","-3.05%"
"10/04/2024","5.545000","5.525000","5.799000","5.400000","2.57K","-2.48%"
"09/04/2024","5.686000","5.800000","5.800000","5.545000","1.06K","-1.51%"
"08/04/2024","5.773000","5.500000","6.191000","5.500000","2.07K","1.48%"
"05/04/2024","5.689000","5.778000","5.778000","5.600000","0.88K","-1.54%"
"04/04/2024","5.778000","5.985000","5.985000","5.682000","1.08K","1.37%"
"03/04/2024","5.700000","5.699000","6.200000","5.699000","0.98K","-0.64%"
"02/04/2024","5.737000","5.548000","5.887000","5.515000","2.58K","1.36%"
"01/04/2024","5.660000","5.882000","6.050000","5.620260","2.59K","-6.82%"
"28/03/2024","6.074000","6.000000","6.200000","5.500000","1.73K","4.31%"
"27/03/2024","5.823000","5.820000","5.859500","5.500000","7.96K","-2.13%"
"26/03/2024","5.950000","6.100000","6.150000","5.900000","1.83K","-1.21%"
"25/03/2024","6.023000","5.810000","6.147000","5.803000","1.81K","-0.94%"
"22/03/2024","6.080000","5.633000","6.088000","5.610000","1.85K","4.83%"
"21/03/2024","5.800000","6.190000","6.199000","5.800000","1.35K","-3.33%"
"20/03/2024","6.000000","6.000000","6.100000","5.633000","4.01K","3.45%"
"19/03/2024","5.800000","5.800000","6.300000","5.600000","8.72K","-1.69%"
"18/03/2024","5.900000","5.997000","6.200000","5.500000","32.53K","28.26%"
"15/03/2024","4.600000","5.944000","6.153000","4.600000","9.48K","-26.98%"
"14/03/2024","6.300000","6.270000","6.449000","6.006000","0.71K","1.61%"
"13/03/2024","6.200000","6.400000","6.401000","6.100000","1.19K","-4.41%"
"12/03/2024","6.486000","6.130000","6.499990","6.130000","0.85K","4.61%"
"11/03/2024","6.200000","6.240000","6.300000","6.100000","1.74K","-4.62%"
"08/03/2024","6.500000","6.400000","6.500000","6.300000","1.32K","1.40%"
"07/03/2024","6.410000","6.430000","6.660000","6.400000","1.40K","0.00%"
"06/03/2024","6.410000","6.700000","6.700000","6.400000","0.44K","-1.38%"
"05/03/2024","6.500000","6.500000","6.700000","6.500000","0.68K","-3.13%"
"04/03/2024","6.710000","6.421000","6.713000","6.421000","1.78K","6.15%"
"01/03/2024","6.321000","6.610000","6.699000","6.300000","2.43K","-2.90%"
"29/02/2024","6.510000","6.500000","6.733000","6.500000","2.34K","-2.84%"
"28/02/2024","6.700000","6.670000","6.769990","6.500000","0.79K","1.36%"
"27/02/2024","6.610000","6.500000","6.770000","6.500000","0.39K","1.57%"
"26/02/2024","6.508000","6.439000","6.800000","6.439000","1.49K","-2.74%"
"23/02/2024","6.691490","6.600000","6.900000","6.583000","0.49K","1.65%"
"22/02/2024","6.583000","6.610000","7.000000","6.400000","3.30K","-1.75%"
"21/02/2024","6.700000","7.080000","7.089000","6.700000","1.22K","-5.37%"
"20/02/2024","7.080000","6.504000","7.098000","6.504000","1.38K","1.64%"
"16/02/2024","6.966000","6.800000","7.098900","6.800000","2.21K","-0.20%"
"15/02/2024","6.979990","7.313000","7.380000","6.761000","11.73K","-6.92%"
"14/02/2024","7.499000","7.799000","7.799000","7.193000","2.73K","-0.66%"
"13/02/2024","7.549000","7.310000","7.696000","7.150000","0.88K","3.24%"
"12/02/2024","7.312000","7.400000","7.800000","7.300000","4.28K","-3.54%"
"09/02/2024","7.580000","7.600000","7.600000","7.210000","2.21K","3.84%"
"08/02/2024","7.300000","7.440000","7.599990","7.150000","1.59K","2.10%"
"07/02/2024","7.150000","7.449000","7.450000","7.100000","2.44K","-3.25%"
"06/02/2024","7.390000","7.400000","7.400000","6.855000","5.29K","5.57%"
"05/02/2024","7.000000","7.070000","7.400000","6.855000","1.83K","-0.84%"
"02/02/2024","7.059000","6.927000","7.300000","6.920000","1.34K","0.13%"
"01/02/2024","7.050000","7.300000","7.449000","7.050000","2.58K","-2.69%"
"31/01/2024","7.245000","7.400000","7.450000","7.075000","0.99K","2.40%"
"30/01/2024","7.075000","7.200000","7.484000","7.075000","1.51K","-4.29%"
"29/01/2024","7.392000","7.100000","7.699000","7.075010","1.42K","3.40%"
"26/01/2024","7.149000","7.180000","7.750000","7.149000","8.81K","-0.71%"
"25/01/2024","7.200000","7.069000","7.200000","7.000000","1.30K","0.17%"
"24/01/2024","7.188000","7.100000","7.188000","6.960000","1.44K","2.54%"
"23/01/2024","7.010000","6.918000","7.228000","6.918000","1.49K","1.15%"
"22/01/2024","6.930000","6.700000","7.245000","6.700000","0.72K","-0.92%"
"19/01/2024","6.994500","6.910000","7.188000","6.800000","0.84K","-0.08%"
"18/01/2024","7.000000","6.910000","7.200000","6.866510","1.87K","0.00%"
"17/01/2024","7.000000","7.288000","7.288000","6.930000","10.85K","-1.96%"
"16/01/2024","7.140000","7.050000","7.270000","6.920000","7.23K","-0.31%"
"12/01/2024","7.162000","7.164000","7.280000","7.040000","0.48K","-0.03%"
"11/01/2024","7.164000","7.188000","7.288000","7.040000","0.95K","-0.68%"
"10/01/2024","7.213000","7.100000","7.290000","7.040000","2.62K","-1.06%"
"09/01/2024","7.290000","7.100000","7.370000","7.100000","1.75K","2.20%"
"08/01/2024","7.133000","7.100000","7.300000","7.100000","1.01K","0.45%"
"05/01/2024","7.101000","7.284000","7.349990","7.100000","0.56K","-3.52%"
"04/01/2024","7.360000","7.390000","7.390000","7.100000","2.10K","3.65%"
"03/01/2024","7.101000","7.390000","7.390000","7.100000","1.22K","-1.51%"
"02/01/2024","7.210000","7.300000","7.400000","7.086000","6.90K","-1.15%"
"29/12/2023","7.294000","7.044000","7.400000","7.044000","4.51K","4.33%"
"28/12/2023","6.991000","7.100000","7.400000","6.901010","5.99K","-3.17%"
"27/12/2023","7.219500","7.085000","7.329000","7.085000","2.79K","0.26%"
"26/12/2023","7.201000","6.800000","7.600000","6.784010","7.06K","-5.25%"
"22/12/2023","7.600000","7.700000","7.700000","7.200000","5.12K","5.56%"
"21/12/2023","7.200000","6.900000","7.390000","6.900000","12.52K","14.69%"
"20/12/2023","6.278000","6.962000","7.000000","5.859000","20.08K","-10.31%"
"19/12/2023","7.000000","7.050000","7.298990","7.000000","4.16K","-2.78%"
"18/12/2023","7.199990","7.200000","7.300000","7.100000","6.81K","0.00%"
"15/12/2023","7.200000","7.250000","7.410990","7.200000","2.25K","-2.04%"
"14/12/2023","7.350000","7.300000","7.490000","7.200000","1.74K","2.08%"
"13/12/2023","7.200000","7.236000","7.325000","7.200000","2.47K","0.00%"
"12/12/2023","7.200000","7.300000","7.300000","7.171000","2.23K","0.14%"
"11/12/2023","7.190000","7.200000","7.592000","7.156000","1.64K","-2.97%"
"08/12/2023","7.410000","7.625490","7.650000","7.162010","3.21K","-1.33%"
"07/12/2023","7.510000","7.150000","7.650000","7.150000","2.63K","-2.75%"
"06/12/2023","7.722000","7.750000","7.755000","7.355000","0.83K","-1.00%"
"05/12/2023","7.800000","7.800000","7.900000","7.700000","1.56K","-1.27%"
"04/12/2023","7.900000","7.900000","7.903000","7.700000","6.00K","0.00%"
"01/12/2023","7.900000","7.900000","7.900000","7.060000","6.00K","11.27%"
"30/11/2023","7.100000","7.300000","7.499000","7.100000","0.29K","-1.53%"
"29/11/2023","7.210000","7.500000","7.750000","7.060000","1.29K","-6.97%"
"28/11/2023","7.750000","7.300000","7.900000","7.300000","0.56K","3.33%"
"27/11/2023","7.500000","7.557000","7.800000","7.500000","1.36K","-0.03%"
"24/11/2023","7.502490","7.168000","7.812970","7.168000","1.35K","4.19%"
"22/11/2023","7.201000","7.900000","7.900000","7.101010","1.06K","-1.49%"
"21/11/2023","7.310000","7.400000","7.498000","7.000000","2.45K","-2.52%"
"20/11/2023","7.499000","7.900000","7.900000","7.200000","0.80K","5.62%"
"17/11/2023","7.100000","7.517000","7.700000","7.046000","2.00K","-8.27%"
"16/11/2023","7.740000","7.510000","7.750010","7.488750","0.86K","-0.40%"
"15/11/2023","7.771000","7.790000","8.100000","7.401000","0.89K","-0.37%"
"14/11/2023","7.800000","7.449000","8.150000","7.322000","4.09K","6.53%"
"13/11/2023","7.322000","7.450000","7.450000","7.002010","0.78K","1.34%"
"10/11/2023","7.225500","7.200000","7.450000","7.000000","2.97K","3.21%"
"09/11/2023","7.001000","7.099000","7.400000","7.000000","1.13K","-0.16%"
"08/11/2023","7.012000","7.490000","7.490000","7.011000","0.41K","-2.61%"
"07/11/2023","7.200000","7.199000","7.500000","7.010000","0.68K","2.86%"
"06/11/2023","7.000000","7.200000","7.200000","7.000000","0.85K","0.00%"
"03/11/2023","7.000000","7.000010","7.200000","7.000000","0.76K","1.07%"
"02/11/2023","6.926000","7.189000","7.200000","6.925000","4.55K","0.93%"
"01/11/2023","6.862000","7.100000","7.191000","6.862000","1.04K","-3.43%"
"31/10/2023","7.106000","7.258000","7.258000","6.850000","1.58K","-1.29%"
"30/10/2023","7.199000","7.400000","7.400000","7.000000","1.15K","4.33%"
"27/10/2023","6.900000","7.200000","7.200000","6.900000","0.85K","-3.82%"
"26/10/2023","7.174000","7.498000","7.498000","7.047000","1.95K","-0.36%"
"25/10/2023","7.200000","7.210000","7.401000","7.130000","2.08K","2.17%"
"24/10/2023","7.047000","7.047000","7.399000","7.047000","0.34K","-0.18%"
"23/10/2023","7.060000","7.300000","7.400000","6.900000","0.42K","-3.27%"
"20/10/2023","7.299000","7.600000","7.600000","7.151500","1.52K","-1.30%"
"19/10/2023","7.395000","7.133000","7.595310","7.131000","0.43K","0.61%"
"18/10/2023","7.350510","8.000000","8.000000","7.100000","4.63K","-4.29%"
"17/10/2023","7.680000","7.590000","8.000000","7.510000","0.57K","2.26%"
"16/10/2023","7.510000","8.200000","8.200000","7.501000","1.32K","-4.79%"
"13/10/2023","7.888000","7.801000","7.999000","7.610000","1.48K","3.78%"
"12/10/2023","7.601000","7.400000","8.027000","7.400000","0.63K","-0.07%"
"11/10/2023","7.606000","7.700000","8.150000","7.600000","7.27K","-0.56%"
"10/10/2023","7.649000","7.774000","7.774000","7.390000","1.47K","-0.65%"
"09/10/2023","7.698990","7.800000","7.800000","7.350000","2.63K","-0.68%"
"06/10/2023","7.752000","7.800000","7.810000","7.400000","0.97K","3.22%"
"05/10/2023","7.510000","8.000000","8.000000","7.504000","1.03K","-2.85%"
"04/10/2023","7.730000","8.097990","8.097990","7.701000","0.52K","0.38%"
"03/10/2023","7.701000","7.500000","8.085000","7.500000","0.90K","1.30%"
"02/10/2023","7.602000","7.642000","7.693710","7.600000","1.26K","-0.03%"
"29/09/2023","7.604000","7.728000","7.728000","7.602000","1.62K","-1.25%"
"28/09/2023","7.700000","7.728000","7.728000","7.700000","0.50K","0.00%"
"27/09/2023","7.700000","7.728000","7.728000","7.700000","1.86K","-1.16%"
"26/09/2023","7.790000","7.900000","8.260000","7.700000","0.50K","-1.64%"
"25/09/2023","7.920000","8.155000","8.199000","7.704000","2.62K","0.25%"
"22/09/2023","7.900000","7.726000","8.112000","7.726000","0.65K","0.00%"
"21/09/2023","7.900000","8.085000","8.299000","7.600000","2.06K","1.91%"
"20/09/2023","7.752000","8.246000","8.300000","7.752000","0.65K","-5.98%"
"19/09/2023","8.245000","8.300000","8.300000","7.750010","1.46K","2.11%"
"18/09/2023","8.075000","8.279000","8.279000","7.700000","1.34K","3.29%"
"15/09/2023","7.818000","7.900000","7.900000","7.610000","2.84K","-1.04%"
"14/09/2023","7.900000","7.950000","7.978450","7.825000","1.40K","-1.00%"
"13/09/2023","7.980000","7.850000","7.980000","7.850000","0.98K","1.66%"
"12/09/2023","7.850000","7.900000","8.100000","7.850000","0.98K","-0.25%"
"11/09/2023","7.870000","7.870000","8.060000","7.870000","0.56K","0.00%"
"08/09/2023","7.870000","8.100000","8.100000","7.850000","1.54K","-1.63%"
"07/09/2023","8.000000","7.961000","8.190000","7.850000","2.71K","-2.65%"
"06/09/2023","8.218000","8.390000","8.390000","8.050000","1.86K","-2.40%"
"05/09/2023","8.420000","8.200000","8.475000","8.100000","1.25K","3.92%"
"01/09/2023","8.102000","8.490000","8.550000","8.100000","0.93K","-1.45%"
"31/08/2023","8.221000","8.110000","8.547000","7.960000","1.58K","-4.13%"
"30/08/2023","8.575000","8.556000","8.699000","8.449000","0.93K","1.49%"
