"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2024","120.22","120.35","120.61","119.78","157.76K","0.44%"
"08/14/2024","119.69","120.58","121.07","118.97","126.87K","1.43%"
"08/13/2024","118.00","115.75","118.18","115.50","128.38K","1.57%"
"08/12/2024","116.18","116.89","117.62","115.72","39.45K","-0.92%"
"08/09/2024","117.26","117.78","117.78","116.33","18.07K","-0.42%"
"08/08/2024","117.76","116.65","118.21","116.43","37.96K","0.72%"
"08/07/2024","116.92","116.61","118.94","115.99","35.30K","0.42%"
"08/06/2024","116.43","114.54","117.63","114.44","36.96K","-1.99%"
"08/05/2024","118.80","115.63","118.98","115.56","55.36K","-1.35%"
"08/02/2024","120.42","120.79","121.51","119.01","191.20K","-0.93%"
"08/01/2024","121.55","122.20","122.75","120.54","38.97K","-2.72%"
"07/31/2024","124.95","129.57","129.75","123.29","204.81K","-2.16%"
"07/30/2024","127.71","128.02","128.56","127.09","20.54K","-0.40%"
"07/29/2024","128.22","127.75","128.33","126.90","25.55K","1.30%"
"07/26/2024","126.58","123.88","127.14","123.70","17.58K","2.07%"
"07/25/2024","124.01","124.45","125.60","123.90","20.53K","-0.93%"
"07/24/2024","125.17","125.40","127.00","125.11","41.33K","0.15%"
"07/23/2024","124.98","124.94","125.61","124.39","56.68K","-0.24%"
"07/22/2024","125.28","124.33","125.40","123.94","31.72K","1.08%"
"07/19/2024","123.94","125.34","125.67","123.22","519.87K","-2.22%"
"07/18/2024","126.76","128.41","128.56","126.21","421.23K","-0.70%"
"07/17/2024","127.65","128.00","128.97","127.28","141.59K","-1.92%"
"07/16/2024","130.15","123.77","130.44","123.27","181.75K","3.53%"
"07/15/2024","125.71","126.55","126.79","125.28","177.60K","-0.11%"
"07/12/2024","125.85","124.85","126.39","124.73","114.76K","2.83%"
"07/11/2024","122.39","121.76","123.10","121.63","26.24K","2.10%"
"07/10/2024","119.87","119.35","120.26","119.05","16.56K","2.33%"
"07/09/2024","117.14","118.00","118.03","116.44","16.12K","-1.17%"
"07/08/2024","118.53","119.52","119.85","118.20","34.80K","-1.07%"
"07/05/2024","119.81","120.00","120.07","118.47","22.74K","1.63%"
"07/03/2024","117.89","117.09","118.08","116.87","19.76K","1.79%"
"07/02/2024","115.82","115.37","116.24","114.62","86.73K","-1.98%"
"07/01/2024","118.16","120.08","120.53","117.57","81.16K","-1.42%"
