"Date","Price","Open","High","Low","Vol.","Change %"
"10/12/2024","750.00","751.70","752.80","747.80","12.48M","-0.01%"
"09/12/2024","750.10","749.00","753.60","746.50","10.75M","0.87%"
"06/12/2024","743.60","750.60","752.00","742.10","27.20M","-1.02%"
"05/12/2024","751.30","744.40","751.50","744.10","15.65M","0.95%"
"04/12/2024","744.20","744.80","747.80","742.60","15.51M","0.07%"
"03/12/2024","743.70","744.50","750.40","742.80","16.55M","0.79%"
"02/12/2024","737.90","734.40","739.10","730.80","13.78M","0.71%"
"29/11/2024","732.70","731.20","733.80","729.30","20.24M","0.11%"
"28/11/2024","731.90","735.00","735.60","730.60","18.05M","0.00%"
"27/11/2024","731.90","733.70","734.60","724.80","25.98M","-0.10%"
"26/11/2024","732.60","733.30","735.20","729.90","37.43M","-0.15%"
"25/11/2024","733.70","723.90","735.10","723.60","50.42M","1.28%"
"22/11/2024","724.40","728.70","732.10","717.60","29.36M","-0.34%"
"21/11/2024","726.90","723.80","729.40","719.90","15.32M","0.61%"
"20/11/2024","722.50","722.30","727.90","718.70","14.61M","-0.25%"
"19/11/2024","724.30","724.90","730.60","712.60","22.52M","-0.48%"
"18/11/2024","727.80","716.80","727.80","716.00","18.25M","1.53%"
"15/11/2024","716.80","709.50","719.00","706.90","20.56M","1.50%"
"14/11/2024","706.20","699.90","707.40","699.70","16.10M","0.77%"
"13/11/2024","700.80","699.00","701.00","696.40","45.86M","0.99%"
"12/11/2024","693.90","696.00","696.40","688.70","21.50M","-0.76%"
"11/11/2024","699.20","701.00","702.80","692.30","15.57M","1.33%"
"08/11/2024","690.00","711.80","713.00","689.60","22.72M","-3.58%"
"07/11/2024","715.60","720.00","723.30","714.70","46.22M","-1.19%"
"06/11/2024","724.20","719.70","729.50","719.50","21.33M","0.25%"
"05/11/2024","722.40","717.40","722.40","715.10","49.44M","0.65%"
"04/11/2024","717.70","711.70","721.20","711.30","16.38M","1.14%"
"01/11/2024","709.60","712.10","714.50","708.00","48.83M","-0.30%"
"31/10/2024","711.70","713.00","715.10","707.40","34.31M","0.78%"
"30/10/2024","706.20","706.90","715.40","704.30","21.27M","-1.05%"
"29/10/2024","713.70","705.90","729.20","705.60","38.47M","3.12%"
"28/10/2024","692.10","688.50","693.60","682.40","54.53M","1.47%"
"25/10/2024","682.10","682.80","687.40","682.10","12.49M","0.32%"
"24/10/2024","679.90","681.80","686.50","679.40","47.59M","0.00%"
"23/10/2024","679.90","682.70","686.60","676.40","16.26M","-0.23%"
"22/10/2024","681.50","674.60","682.40","671.90","13.56M","0.90%"
"21/10/2024","675.40","675.80","680.10","674.00","11.05M","-0.76%"
"18/10/2024","680.60","679.50","682.00","675.60","13.62M","0.38%"
"17/10/2024","678.00","672.00","680.40","671.30","21.24M","0.77%"
"16/10/2024","672.80","673.80","676.60","668.60","18.06M","0.54%"
"15/10/2024","669.20","665.70","670.10","664.60","23.54M","-0.98%"
"14/10/2024","675.80","671.90","677.00","668.20","16.92M","0.39%"
"11/10/2024","673.20","674.20","674.80","667.60","15.76M","0.15%"
"10/10/2024","672.20","670.50","674.80","668.20","21.60M","0.42%"
"09/10/2024","669.40","663.10","670.10","662.70","15.26M","0.51%"
"08/10/2024","666.00","680.40","684.20","664.40","25.90M","-4.20%"
"07/10/2024","695.20","692.10","698.50","688.70","15.88M","0.49%"
"04/10/2024","691.80","679.90","696.50","679.90","23.98M","0.99%"
"03/10/2024","685.00","682.00","689.50","677.00","30.40M","1.33%"
"02/10/2024","676.00","675.40","679.50","671.10","29.31M","1.70%"
"01/10/2024","664.70","672.50","673.40","659.30","17.85M","-0.67%"
"30/09/2024","669.20","676.90","680.30","669.20","20.16M","-1.72%"
"27/09/2024","680.90","677.80","683.20","676.40","40.18M","0.16%"
"26/09/2024","679.80","673.10","682.10","670.40","38.39M","2.10%"
"25/09/2024","665.80","669.10","674.60","663.60","21.32M","-0.95%"
"24/09/2024","672.20","673.30","683.40","671.00","45.50M","0.22%"
"23/09/2024","670.70","667.10","672.00","662.90","64.61M","1.54%"
"20/09/2024","660.50","668.00","668.70","658.80","89.42M","-1.31%"
"19/09/2024","669.30","666.30","671.50","663.30","37.13M","1.67%"
"18/09/2024","658.30","659.20","661.70","655.60","19.35M","-0.53%"
"17/09/2024","661.80","660.70","668.00","660.40","22.59M","1.08%"
"16/09/2024","654.70","654.30","655.80","647.20","","-0.61%"
"13/09/2024","658.70","658.70","662.50","655.70","11.14M","0.47%"
"12/09/2024","655.60","659.50","663.40","651.60","19.97M","1.00%"
"11/09/2024","649.10","650.00","655.10","645.50","22.33M","0.02%"
"10/09/2024","649.00","662.60","663.80","648.60","19.48M","-1.83%"
"09/09/2024","661.10","653.90","667.30","653.10","14.01M","1.90%"
"06/09/2024","648.80","658.50","660.90","647.50","14.89M","-1.83%"
"05/09/2024","660.90","653.20","668.20","652.50","19.62M","0.33%"
"04/09/2024","658.70","652.70","661.70","650.10","13.63M","0.05%"
"03/09/2024","658.40","665.00","665.70","656.10","17.31M","-1.13%"
"02/09/2024","665.90","665.50","672.10","663.20","10.61M","-0.12%"
"30/08/2024","666.70","670.90","670.90","664.50","46.27M","0.89%"
"29/08/2024","660.80","660.90","665.30","659.30","31.61M","0.17%"
"28/08/2024","659.70","662.50","663.10","655.60","70.03M","-0.18%"
"27/08/2024","660.90","658.20","663.30","655.40","21.00M","0.95%"
"23/08/2024","654.70","654.50","657.40","652.70","39.78M","0.09%"
"22/08/2024","654.10","652.60","657.80","651.40","28.56M","0.09%"
"21/08/2024","653.50","652.00","657.50","650.30","14.73M","0.37%"
"20/08/2024","651.10","661.70","662.10","651.10","16.01M","-1.88%"
"19/08/2024","663.60","654.30","664.60","654.30","10.81M","1.07%"
"16/08/2024","656.60","657.30","660.07","654.30","20.04M","0.12%"
"15/08/2024","655.80","646.20","657.17","643.70","12.77M","0.92%"
"14/08/2024","649.80","650.30","651.70","648.10","12.95M","0.67%"
"13/08/2024","645.50","647.80","648.70","644.20","14.68M","0.25%"
"12/08/2024","643.90","645.00","648.50","643.50","12.54M","0.22%"
"09/08/2024","642.50","643.40","644.40","638.80","10.69M","0.45%"
"08/08/2024","639.60","633.10","641.12","630.00","13.90M","-0.16%"
"07/08/2024","640.60","636.90","646.10","616.03","17.04M","2.01%"
"06/08/2024","628.00","632.90","634.60","623.10","22.33M","0.35%"
"05/08/2024","625.80","620.50","631.00","610.89","39.51M","-1.65%"
"02/08/2024","636.30","659.90","662.40","633.80","56.22M","-3.37%"
"01/08/2024","658.50","679.40","696.60","654.30","34.07M","-6.46%"
"31/07/2024","704.00","689.90","705.70","688.40","35.51M","4.00%"
"30/07/2024","676.90","668.20","677.90","665.00","27.72M","1.03%"
"29/07/2024","670.00","667.90","678.50","667.80","21.89M","0.72%"
"26/07/2024","665.20","659.30","666.60","658.10","15.10M","0.64%"
"25/07/2024","661.00","657.60","661.80","650.80","12.53M","-0.30%"
"24/07/2024","663.00","664.60","665.50","616.03","12.09M","-0.47%"
"23/07/2024","666.10","664.80","672.65","662.40","17.20M","-0.22%"
"22/07/2024","667.60","666.10","670.30","662.70","15.49M","1.14%"
"19/07/2024","660.10","670.80","670.80","653.70","14.84M","-0.51%"
"18/07/2024","663.50","671.80","675.10","662.60","13.43M","-0.48%"
"17/07/2024","666.70","663.00","667.10","658.91","12.89M","0.41%"
"16/07/2024","664.00","659.80","669.10","658.50","14.16M","0.03%"
"15/07/2024","663.80","665.90","675.20","661.90","13.53M","-1.09%"
"12/07/2024","671.10","675.70","680.90","665.30","10.68M","0.25%"
"11/07/2024","669.40","672.20","676.80","666.40","12.43M","-0.16%"
"10/07/2024","670.50","668.50","670.50","664.30","21.76M","0.15%"
"09/07/2024","669.50","662.80","677.70","662.80","26.44M","-0.51%"
"08/07/2024","672.90","670.50","679.30","665.10","20.15M","-0.10%"
"05/07/2024","673.60","681.40","695.50","670.80","25.53M","-2.56%"
"04/07/2024","691.30","696.90","696.90","681.10","14.19M","0.88%"
"03/07/2024","685.30","690.70","692.30","682.00","16.40M","-0.52%"
"02/07/2024","688.90","695.80","695.80","685.90","17.45M","-0.29%"
"01/07/2024","690.90","690.30","693.80","679.70","15.91M","1.02%"
"28/06/2024","683.90","696.80","698.30","683.90","24.41M","-0.78%"
"27/06/2024","689.30","690.00","698.57","683.90","28.74M","0.17%"
"26/06/2024","688.10","691.00","694.40","683.30","24.36M","0.16%"
"25/06/2024","687.00","686.50","695.20","686.50","16.32M","-0.54%"
"24/06/2024","690.70","701.20","701.20","679.10","37.59M","1.02%"
"21/06/2024","683.70","701.10","701.10","680.80","89.80M","-1.91%"
"20/06/2024","697.00","686.20","698.78","686.20","16.02M","0.58%"
"19/06/2024","693.00","691.80","694.15","686.30","15.84M","0.95%"
"18/06/2024","686.50","684.80","689.70","680.30","25.43M","0.51%"
"17/06/2024","683.00","685.00","687.80","679.50","14.71M","0.92%"
"14/06/2024","676.80","678.60","680.60","670.30","24.18M","0.53%"
"13/06/2024","673.20","680.60","681.40","671.60","18.07M","-1.26%"
"12/06/2024","681.80","684.50","689.00","673.50","18.17M","0.62%"
"11/06/2024","677.60","697.80","697.80","674.00","22.41M","-2.31%"
"10/06/2024","693.60","698.80","698.80","688.50","25.95M","-0.14%"
"07/06/2024","694.60","696.40","699.90","687.20","17.53M","0.35%"
"06/06/2024","692.20","689.70","693.95","681.00","13.07M","0.98%"
"05/06/2024","685.50","685.20","689.90","680.20","23.77M","-0.68%"
"04/06/2024","690.20","690.50","693.40","684.20","22.63M","-0.45%"
"03/06/2024","693.30","699.20","701.10","691.01","16.04M","-0.45%"
"31/05/2024","696.40","693.90","697.50","688.60","53.31M","0.52%"
"30/05/2024","692.80","681.70","694.10","677.50","23.09M","1.12%"
"29/05/2024","685.10","688.50","692.70","682.40","14.67M","-0.42%"
"28/05/2024","688.00","693.00","697.60","683.50","20.42M","-0.78%"
"24/05/2024","693.40","695.60","697.20","683.80","15.26M","0.29%"
"23/05/2024","691.40","700.20","700.20","688.60","16.81M","-0.20%"
"22/05/2024","692.80","701.90","703.57","692.00","19.97M","-0.70%"
"21/05/2024","697.70","699.80","699.80","688.80","16.02M","0.30%"
"20/05/2024","695.60","696.10","697.90","694.80","10.99M","-0.20%"
"17/05/2024","697.00","694.00","703.20","688.40","27.91M","0.07%"
"16/05/2024","696.50","697.40","714.60","685.00","35.52M","-0.74%"
"15/05/2024","701.70","709.00","713.30","701.10","15.97M","-0.67%"
"14/05/2024","706.40","700.80","708.00","695.00","80.12M","1.03%"
"13/05/2024","699.20","692.10","700.20","688.10","18.08M","0.46%"
"10/05/2024","696.00","686.70","704.32","686.70","21.43M","0.74%"
"09/05/2024","690.90","695.30","725.20","690.90","24.83M","-1.86%"
"08/05/2024","704.00","705.46","707.61","701.26","31.19M","1.15%"
"07/05/2024","695.99","692.38","700.97","691.69","55.82M","1.01%"
"03/05/2024","689.05","690.03","697.75","684.37","16.83M","0.07%"
"02/05/2024","688.57","677.14","695.70","677.14","24.83M","1.08%"
"01/05/2024","681.24","677.04","687.00","677.04","11.38M","0.27%"
"30/04/2024","679.39","662.39","686.12","644.22","44.34M","4.12%"
"29/04/2024","652.53","650.87","655.57","650.87","20.18M","0.68%"
"26/04/2024","648.13","651.55","651.55","642.56","15.52M","0.26%"
"25/04/2024","646.47","647.06","652.04","642.37","26.47M","-0.26%"
"24/04/2024","648.13","656.14","656.14","646.86","21.34M","-0.61%"
"23/04/2024","652.14","650.28","653.99","648.33","32.61M","0.18%"
"22/04/2024","650.96","640.42","654.19","638.07","25.52M","3.14%"
"19/04/2024","631.14","620.69","632.50","619.03","42.53M","0.25%"
"18/04/2024","629.57","617.46","630.55","617.46","52.07M","1.34%"
"17/04/2024","621.27","618.24","626.84","613.26","18.74M","0.70%"
"16/04/2024","616.98","623.23","639.83","615.80","27.39M","-2.98%"
"15/04/2024","635.92","634.26","644.42","634.26","24.35M","-0.35%"
"12/04/2024","638.17","632.41","644.71","632.41","31.01M","1.04%"
"11/04/2024","631.63","640.71","651.65","629.38","39.10M","-2.49%"
"10/04/2024","647.74","638.56","649.50","625.86","53.20M","2.87%"
"09/04/2024","629.67","629.18","634.07","628.11","57.35M","0.03%"
"08/04/2024","629.48","624.79","630.94","622.74","17.01M","0.48%"
"05/04/2024","626.45","617.27","630.55","617.27","57.75M","-0.05%"
"04/04/2024","626.74","619.71","629.38","612.68","30.14M","1.68%"
"03/04/2024","616.39","606.04","616.39","604.28","28.45M","1.56%"
"02/04/2024","606.92","614.53","618.05","600.86","25.42M","0.39%"
"28/03/2024","604.57","607.60","612.87","597.05","29.47M","0.65%"
"27/03/2024","600.66","607.01","607.60","598.22","22.05M","-1.96%"
"26/03/2024","612.68","613.75","613.75","605.55","18.76M","0.43%"
"25/03/2024","610.04","604.28","614.05","604.28","20.48M","-0.05%"
"22/03/2024","610.33","605.16","615.02","604.86","30.81M","0.61%"
"21/03/2024","606.62","595.29","609.45","594.61","46.46M","2.59%"
"20/03/2024","591.29","586.89","593.83","585.04","35.78M","0.41%"
"19/03/2024","588.85","592.07","592.07","582.40","23.26M","0.07%"
"18/03/2024","588.46","582.89","592.85","579.47","37.92M","0.75%"
"15/03/2024","584.06","572.54","606.67","568.63","144.61M","1.98%"
"14/03/2024","572.73","579.67","579.67","570.39","44.53M","-0.56%"
"13/03/2024","575.95","578.79","584.65","575.17","32.64M","-0.49%"
"12/03/2024","578.79","571.56","580.45","570.48","55.52M","2.92%"
"11/03/2024","562.38","565.02","567.46","559.45","51.73M","-0.71%"
"08/03/2024","566.38","575.95","576.34","566.19","42.99M","-1.83%"
"07/03/2024","576.93","572.73","597.65","570.00","58.55M","-3.48%"
"06/03/2024","597.73","590.31","599.39","589.33","45.10M","0.31%"
"05/03/2024","595.88","590.31","597.73","586.50","50.15M","0.28%"
"04/03/2024","594.22","594.90","599.39","590.41","29.29M","-0.72%"
"01/03/2024","598.52","603.40","610.22","598.42","25.50M","-0.28%"
"29/02/2024","600.18","588.55","606.04","588.55","56.94M","0.82%"
"28/02/2024","595.29","591.29","599.10","584.84","50.69M","1.18%"
"27/02/2024","588.36","585.04","590.80","578.40","59.91M","1.13%"
"26/02/2024","581.81","586.31","586.89","578.88","79.03M","-0.25%"
"23/02/2024","583.28","582.30","587.09","581.31","40.42M","1.13%"
"22/02/2024","576.74","584.16","586.50","572.63","78.01M","0.12%"
"21/02/2024","576.05","598.71","628.79","570.78","84.80M","-8.39%"
"20/02/2024","628.79","621.37","629.09","617.46","34.98M","0.88%"
"19/02/2024","623.32","619.42","627.62","615.71","21.13M","-0.09%"
"16/02/2024","623.91","618.83","624.69","608.38","29.08M","1.95%"
"15/02/2024","611.99","610.43","614.24","602.62","23.88M","0.95%"
"14/02/2024","606.23","603.79","611.21","592.75","23.00M","1.67%"
"13/02/2024","596.27","593.73","601.54","589.24","20.60M","0.34%"
"12/02/2024","594.22","589.43","598.91","587.67","24.36M","-0.18%"
"09/02/2024","595.29","604.47","605.35","593.93","20.62M","-1.33%"
"08/02/2024","603.30","611.11","612.38","602.32","22.45M","-1.51%"
"07/02/2024","612.58","615.12","618.44","611.31","19.79M","-0.76%"
"06/02/2024","617.27","611.51","619.12","601.15","38.52M","2.07%"
"05/02/2024","604.77","606.23","608.33","603.11","99.29M","0.83%"
"02/02/2024","599.79","605.65","605.65","593.44","47.97M","0.48%"
"01/02/2024","596.95","601.45","607.40","595.24","52.91M","-1.13%"
"31/01/2024","603.79","603.59","610.82","600.37","41.42M","-0.48%"
"30/01/2024","606.72","602.81","607.89","599.00","19.06M","0.68%"
"29/01/2024","602.62","604.57","607.70","602.50","22.01M","0.02%"
"26/01/2024","602.52","596.56","604.86","590.80","60.52M","1.98%"
"25/01/2024","590.80","592.36","594.80","588.46","16.24M","0.00%"
"24/01/2024","590.80","592.17","592.95","581.42","17.17M","1.02%"
"23/01/2024","584.84","582.99","588.46","580.45","65.12M","0.27%"
"22/01/2024","583.28","574.39","585.72","574.39","61.64M","1.50%"
"19/01/2024","574.68","578.20","581.62","572.34","24.40M","-0.19%"
"18/01/2024","575.76","578.69","579.96","570.58","53.02M","0.31%"
"17/01/2024","574.00","583.08","583.08","568.14","24.32M","-0.98%"
"16/01/2024","579.67","577.91","589.43","574.98","25.44M","-0.49%"
"15/01/2024","582.50","599.39","599.39","577.91","33.28M","-2.25%"
"12/01/2024","595.88","605.16","605.16","593.63","22.01M","-0.21%"
"11/01/2024","597.15","617.66","620.51","597.03","63.91M","-3.06%"
"10/01/2024","616.00","618.64","623.52","614.53","19.73M","-0.60%"
"09/01/2024","619.71","623.91","628.79","619.59","48.05M","-0.86%"
"08/01/2024","625.08","615.51","628.21","615.51","21.20M","0.90%"
"05/01/2024","619.51","616.29","620.78","613.36","56.36M","0.28%"
"04/01/2024","617.76","612.58","617.85","607.21","26.27M","1.14%"
"03/01/2024","610.82","619.32","622.44","610.04","26.32M","-0.81%"
"02/01/2024","615.80","617.95","619.91","611.41","39.99M","-0.79%"
"29/12/2023","620.69","617.95","620.69","617.37","5.84M","0.62%"
"28/12/2023","616.88","616.49","618.93","614.63","9.95M","0.02%"
"27/12/2023","616.78","613.56","621.76","609.55","15.65M","0.59%"
"22/12/2023","613.17","608.97","614.24","607.70","10.40M","0.85%"
"21/12/2023","607.99","604.86","610.31","600.96","21.04M","0.50%"
"20/12/2023","604.96","595.29","611.41","595.29","62.29M","1.03%"
"19/12/2023","598.81","598.12","602.03","594.71","29.31M","0.05%"
"18/12/2023","598.52","591.19","600.86","591.19","17.70M","0.63%"
"15/12/2023","594.80","601.54","604.08","593.53","66.65M","-1.18%"
"14/12/2023","601.93","599.69","610.14","595.00","43.25M","-0.15%"
"13/12/2023","602.81","608.77","608.77","600.76","18.33M","-0.26%"
"12/12/2023","604.38","603.59","607.65","598.52","30.54M","0.39%"
"11/12/2023","602.03","602.23","604.38","595.78","38.94M","-0.45%"
"08/12/2023","604.77","596.27","608.10","592.75","16.79M","1.11%"
"07/12/2023","598.12","594.02","603.89","591.58","31.61M","-0.37%"
"06/12/2023","600.37","585.72","603.40","585.72","22.05M","1.87%"
"05/12/2023","589.33","585.04","593.53","581.13","34.73M","-0.12%"
"04/12/2023","590.02","590.41","593.53","586.11","21.89M","0.00%"
"01/12/2023","590.02","586.99","592.07","585.72","14.50M","0.33%"
"30/11/2023","588.07","581.33","590.31","577.91","52.06M","1.23%"
"29/11/2023","580.94","585.82","586.40","575.86","16.12M","-2.04%"
"28/11/2023","593.05","591.48","596.66","587.87","14.20M","-0.03%"
"27/11/2023","593.24","594.41","599.00","590.60","11.76M","-0.34%"
"24/11/2023","595.29","601.45","601.45","588.36","14.00M","-0.36%"
"23/11/2023","597.44","596.66","601.06","594.12","27.13M","0.82%"
"22/11/2023","592.56","602.62","602.62","586.60","28.38M","-1.08%"
"21/11/2023","599.00","598.71","599.49","593.93","12.17M","-0.47%"
"20/11/2023","601.84","601.74","604.67","597.54","39.18M","0.13%"
"17/11/2023","601.06","595.49","602.81","590.02","27.62M","1.08%"
"16/11/2023","594.61","599.30","605.55","592.85","13.53M","-1.33%"
"15/11/2023","602.62","598.32","606.43","597.73","30.23M","2.00%"
"14/11/2023","590.80","594.90","598.32","588.85","26.26M","-0.49%"
"13/11/2023","593.73","589.43","595.19","587.48","38.25M","1.45%"
"10/11/2023","585.23","586.89","590.66","582.55","22.56M","-0.65%"
"09/11/2023","589.04","586.01","590.80","579.18","29.52M","-0.69%"
"08/11/2023","593.14","594.90","598.22","589.63","38.16M","-0.16%"
"07/11/2023","594.12","593.83","599.39","590.31","13.65M","-0.16%"
"06/11/2023","595.10","592.66","598.91","583.67","62.41M","1.18%"
"03/11/2023","588.16","594.71","597.15","584.06","18.55M","0.15%"
"02/11/2023","587.28","573.12","588.75","573.12","22.45M","1.90%"
"01/11/2023","576.34","582.79","585.53","568.53","26.58M","-0.37%"
"31/10/2023","578.49","574.10","583.77","573.32","43.46M","0.85%"
"30/10/2023","573.61","589.63","594.41","569.02","159.28M","-2.28%"
"27/10/2023","586.99","603.59","603.59","584.74","26.09M","-1.33%"
"26/10/2023","594.90","595.49","604.77","581.23","72.23M","-0.98%"
"25/10/2023","600.76","597.83","603.50","594.02","18.00M","0.37%"
"24/10/2023","598.52","597.25","602.52","592.95","15.43M","0.05%"
"23/10/2023","598.22","601.84","603.11","594.51","12.15M","-0.55%"
"20/10/2023","601.54","616.58","617.45","601.35","34.24M","-3.95%"
"19/10/2023","626.25","626.64","639.44","623.62","20.69M","-1.40%"
"18/10/2023","635.14","638.56","642.27","633.48","21.33M","-0.41%"
"17/10/2023","637.78","628.11","640.22","628.11","33.50M","0.26%"
"16/10/2023","636.12","637.39","638.56","632.99","20.81M","-0.20%"
"13/10/2023","637.39","636.51","647.74","632.02","11.11M","-0.80%"
"12/10/2023","642.56","645.01","649.01","639.34","30.00M","-0.17%"
"11/10/2023","643.64","640.12","646.08","635.92","15.68M","0.18%"
"10/10/2023","642.47","634.85","645.20","633.09","18.58M","1.98%"
"09/10/2023","629.97","636.22","637.39","626.55","15.97M","-1.48%"
"06/10/2023","639.44","634.46","642.37","627.03","34.93M","1.58%"
"05/10/2023","629.48","627.03","634.65","621.96","17.85M","0.63%"
"04/10/2023","625.57","627.33","632.31","624.10","33.32M","-0.73%"
"03/10/2023","630.16","622.93","641.20","621.47","20.76M","0.84%"
"02/10/2023","624.89","633.38","637.09","623.03","12.06M","-0.79%"
"29/09/2023","629.87","623.12","634.95","623.03","19.38M","0.00%"
"28/09/2023","629.87","624.89","630.84","620.05","24.05M","0.78%"
"27/09/2023","624.98","623.62","626.94","620.98","15.16M","0.11%"
"26/09/2023","624.30","621.66","625.67","618.15","13.92M","0.09%"
"25/09/2023","623.71","624.59","628.11","620.59","11.85M","-0.70%"
"22/09/2023","628.11","623.23","634.36","620.88","35.02M","1.10%"
"21/09/2023","621.27","615.31","625.18","614.24","29.29M","0.43%"
"20/09/2023","618.64","617.07","620.88","615.22","13.46M","0.43%"
"19/09/2023","616.00","611.41","616.78","608.58","12.63M","1.24%"
"18/09/2023","608.48","612.38","615.31","607.31","12.02M","-1.00%"
"15/09/2023","614.63","614.73","617.17","611.31","69.65M","0.38%"
"14/09/2023","612.29","598.22","615.02","595.10","23.60M","2.60%"
"13/09/2023","596.76","588.94","600.57","587.87","20.29M","2.29%"
"12/09/2023","583.38","580.06","586.31","577.42","26.38M","1.24%"
"11/09/2023","576.25","568.82","577.61","568.34","21.91M","0.96%"
"08/09/2023","570.78","571.56","573.90","563.45","10.13M","-0.05%"
"07/09/2023","571.07","567.95","577.91","567.75","20.59M","-0.10%"
"06/09/2023","571.66","573.32","573.51","565.99","11.25M","-0.37%"
"05/09/2023","573.81","567.65","579.57","565.60","16.65M","0.29%"
"04/09/2023","572.15","580.06","581.13","570.39","35.28M","-0.42%"
"01/09/2023","574.59","572.05","576.54","569.70","17.59M","0.89%"
"31/08/2023","569.51","577.22","578.59","568.92","34.75M","-1.29%"
"30/08/2023","576.93","583.57","586.80","576.93","29.74M","-0.84%"
"29/08/2023","581.81","581.03","584.35","573.22","103.53M","1.34%"
"25/08/2023","574.10","577.71","581.42","572.93","8.22M","-0.22%"
"24/08/2023","575.37","575.76","578.69","574.20","10.86M","0.74%"
"23/08/2023","571.17","568.82","573.51","567.55","76.91M","0.72%"
"22/08/2023","567.07","571.95","572.93","567.07","11.55M","-0.46%"
"21/08/2023","569.70","570.00","574.98","568.14","12.35M","-0.10%"
"18/08/2023","570.29","573.51","575.37","565.89","18.85M","-1.43%"
"17/08/2023","578.59","578.98","582.89","576.05","12.29M","0.44%"
"16/08/2023","576.05","585.23","587.58","574.68","18.53M","-1.75%"
"15/08/2023","586.31","606.43","606.43","584.74","21.13M","-3.41%"
"14/08/2023","607.01","609.45","612.97","603.20","51.68M","-0.53%"
"11/08/2023","610.24","617.27","617.27","608.97","31.95M","-1.14%"
"10/08/2023","617.27","615.22","618.93","610.14","55.79M","-0.63%"
"09/08/2023","621.17","624.98","624.98","618.83","26.80M","0.22%"
"08/08/2023","619.81","624.59","627.13","616.68","60.43M","-1.48%"
"07/08/2023","629.09","625.77","629.87","621.27","18.09M","1.21%"
"04/08/2023","621.57","627.91","629.18","618.83","12.95M","-0.44%"
"03/08/2023","624.30","624.40","625.86","615.80","169.01M","0.36%"
"02/08/2023","622.05","636.31","639.63","619.32","19.54M","-2.75%"
"01/08/2023","639.63","642.66","650.08","634.75","21.01M","1.33%"
"31/07/2023","631.23","635.14","636.80","630.55","16.42M","-0.08%"
"28/07/2023","631.72","629.97","640.02","628.74","12.12M","0.70%"
"27/07/2023","627.33","629.87","630.55","624.50","50.84M","-0.28%"
"26/07/2023","629.09","628.40","630.50","625.47","12.51M","-0.03%"
"25/07/2023","629.28","629.57","630.55","627.13","9.71M","0.25%"
"24/07/2023","627.72","619.71","628.01","617.27","31.61M","0.11%"
"21/07/2023","627.03","624.79","630.75","622.74","14.70M","0.31%"
"20/07/2023","625.08","614.63","625.67","614.53","26.25M","1.78%"
"19/07/2023","614.14","611.41","617.27","609.94","20.25M","0.82%"
"18/07/2023","609.16","601.25","609.85","599.79","12.27M","0.94%"
"17/07/2023","603.50","600.18","605.94","598.81","10.83M","0.78%"
"14/07/2023","598.81","597.73","602.62","597.44","11.60M","-0.18%"
"13/07/2023","599.88","598.52","603.11","595.19","16.14M","-0.26%"
"12/07/2023","601.45","587.67","602.32","586.50","16.11M","2.48%"
"11/07/2023","586.89","590.41","591.87","584.26","30.17M","-0.99%"
"10/07/2023","592.75","594.90","596.66","592.26","16.97M","-0.49%"
"07/07/2023","595.68","594.12","600.44","592.56","31.96M","-0.08%"
"06/07/2023","596.17","600.66","602.65","593.93","16.16M","-1.85%"
"05/07/2023","607.40","606.33","609.45","603.20","36.94M","-0.45%"
"04/07/2023","610.14","612.38","613.56","609.06","6.70M","-0.46%"
"03/07/2023","612.97","608.48","613.85","607.70","18.59M","0.95%"
"30/06/2023","607.21","605.84","611.11","601.54","20.27M","0.47%"
"29/06/2023","604.38","599.49","605.35","598.71","19.86M","0.90%"
"28/06/2023","599.00","597.25","601.25","596.56","16.12M","0.49%"
"27/06/2023","596.07","593.53","597.64","590.90","28.92M","1.03%"
"26/06/2023","590.02","586.99","592.66","581.33","12.51M","0.32%"
"23/06/2023","588.16","591.87","593.05","585.13","18.47M","-0.74%"
"22/06/2023","592.56","599.69","600.76","588.46","19.45M","-1.84%"
"21/06/2023","603.69","600.57","604.86","599.00","12.38M","0.47%"
"20/06/2023","600.86","600.57","604.18","599.00","10.92M","0.03%"
"19/06/2023","600.66","597.34","602.13","596.86","9.12M","0.52%"
"16/06/2023","597.54","595.00","598.22","592.95","65.94M","0.39%"
"15/06/2023","595.19","595.68","598.12","592.26","13.55M","-0.23%"
"14/06/2023","596.56","594.80","600.57","592.23","22.90M","0.20%"
"13/06/2023","595.39","594.61","599.52","591.00","20.21M","0.71%"
"12/06/2023","591.19","597.73","598.52","588.65","11.89M","-0.36%"
"09/06/2023","593.34","597.25","598.12","587.87","11.14M","-0.57%"
"08/06/2023","596.76","602.62","603.50","594.80","12.22M","-0.83%"
"07/06/2023","601.74","598.22","602.91","597.83","78.83M","0.87%"
"06/06/2023","596.56","590.41","597.54","587.77","14.04M","0.78%"
"05/06/2023","591.97","595.78","597.83","588.55","11.14M","0.56%"
"02/06/2023","588.65","581.91","589.82","579.86","18.02M","1.50%"
"01/06/2023","579.96","575.56","584.01","573.71","38.33M","0.56%"
"31/05/2023","576.74","580.84","583.47","575.86","41.24M","-1.60%"
"30/05/2023","586.11","593.93","594.80","584.06","27.04M","-1.75%"
"26/05/2023","596.56","595.10","599.10","586.40","15.65M","0.73%"
"25/05/2023","592.26","586.50","596.07","584.35","15.48M","1.03%"
